prod_id,year,geography,commodity,reference_point,material_type,data_type,unit,value,value_tonnes,comment,main_id,facility_group_id,company_id,source_id
PROD-3aa117d8-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Capacity,t,473000.0,,,QC-MAIN-3aa117d8,GRP-677b5973,CMP-7a096012,SRC_RioTinto_the-industry
PROD-3aa117d8-2023-2,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Production,kt,484.0,484000.0,,QC-MAIN-3aa117d8,GRP-677b5973,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-8d6616b4-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Capacity,t,620000.0,,,QC-MAIN-8d6616b4,GRP-677b5973,CMP-7a096012,SRC_RioTinto_the-industry
PROD-8d6616b4-2023-2,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Production,kt,634.0,634000.0,,QC-MAIN-8d6616b4,GRP-677b5973,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-4c35e094-2024-1,2024,Canada,Steel,Refined metal produced,Flat,Production,mt,3.1,3100000.0,"Integrated, mini-mill",ON-MAIN-4c35e094,,CMP-3775c12e,SRC_ArcelorMittal_Factbook_2024
PROD-c1c7eb99-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Capacity,t,234000.0,,,QC-MAIN-c1c7eb99,GRP-677b5973,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-c1c7eb99-2023-2,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Production,kt,172.039452,172039.45200000002,,QC-MAIN-c1c7eb99,GRP-677b5973,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-52c01ae4-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Capacity,Capacity,t,312000.0,,,QC-MAIN-52c01ae4,,CMP-140e111b,SRC_AlcoaCorporation_the-industry
PROD-c8966bdc-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Capacity,Capacity,t,462000.0,,,QC-MAIN-c8966bdc,,CMP-dc21de8a,SRC_AlcoaCorporationandRioTintoAluminumInc._the-industry
PROD-089f3c60-2022-1,2022,Canada,Iron,Usable ore,Concentrate,Production,wmt,7900000.0,7900000.0,"Turned to million metric tons when compared to Jasansky et al (2023), although the report says 7.9 'wet metric tons'",QC-MAIN-089f3c60,,CMP-c08ac7d7,SRC_ChampionIronLtd_TR_Bloom_Lake_2023
PROD-089f3c60-2022-2,2022,Canada,Iron,Total extraction,Ore mined,Production,wmt,22300000.0,22300000.0,"Turned to million metric tons when compared to Jasansky et al (2023), although the report says 7.9 'wet metric tons'",QC-MAIN-089f3c60,,CMP-c08ac7d7,SRC_ChampionIronLtd_TR_Bloom_Lake_2023
PROD-089f3c60-2022-3,2022,Canada,Iron,Crude ore,Ore processed,Production,wmt,21000000.0,21000000.0,"Turned to million metric tons when compared to Jasansky et al (2023), although the report says 7.9 'wet metric tons'",QC-MAIN-089f3c60,,CMP-c08ac7d7,SRC_ChampionIronLtd_TR_Bloom_Lake_2023
PROD-857b7b89-2023-1,2023,Canada,Ore,Total extraction,Ore mined,Production,kt,167.0,167000.0,,BC-MAIN-857b7b89,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-2,2023,Canada,Ore,Crude ore,Ore processed,Production,kt,166.0,166000.0,,BC-MAIN-857b7b89,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-857b7b89-2023-3,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,koz,29.0,0.9020015,,BC-MAIN-857b7b89,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-de3d8b7b-2023-1,2023,Canada,Lead,Refined metal produced,Refinery production,Production,kt,244.6,244600.0,,QC-MAIN-de3d8b7b,,CMP-d5f1c66b,SRC_Glencore_GLEN_2024-FY_ProductionReport_tables
PROD-de3d8b7b-2023-2,2023,Canada,Zinc,Refined metal produced,Refinery production,Production,kt,752.6,752600.0,,QC-MAIN-de3d8b7b,,CMP-d5f1c66b,SRC_Glencore_GLEN_2024-FY_ProductionReport_tables
PROD-e7e6a960-2023-1,2023,Canada,Ore,Crude ore,Ore processed,Production,t,19594928.0,19594928.0,,QC-MAIN-e7e6a960,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-e7e6a960-2023-2,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,684640.0,21.294700239999997,"""Production reflects Agnico Eagle's 50% interest up to March 30 2023 and 100% thereafter""",QC-MAIN-e7e6a960,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-e7e6a960-2023-3,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,koz,310.0,9.642085,"""Production reflects Agnico Eagle's 50% interest up to March 30 2023 and 100% thereafter""",QC-MAIN-e7e6a960,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-dd723db4-2023-1,2023,Canada,Iron,Total extraction,Ore mined,Production,kt,17880.0,17880000.0,,NL-MAIN-dd723db4,,CMP-2da4630a,SRC_IronOreCompanyofCanada_IOC_Carol_Lake_Mine
PROD-dd723db4-2023-2,2023,Canada,Iron,Usable ore,Concentrate,Production,kt,13913.117546848382,13913117.546848381,Total production based on Rio Tinto's ownership share,NL-MAIN-dd723db4,,CMP-2da4630a,SRC_IronOreCompanyofCanada_rt-fact-book-addendum
PROD-b86f7d07-2023-1,2023,Canada,Gold,Usable ore,Intermediate metal,Production,koz,86.6,2.6935630999999995,,QC-MAIN-b86f7d07,,CMP-7e360a1f,SRC_HeclaMiningCompany_casa-berardi-quebec-canada
PROD-b86f7d07-2023-2,2023,Canada,Silver,Intermediate metal produced,Intermediate metal,Production,koz,24.2,0.7527047,,QC-MAIN-b86f7d07,,CMP-7e360a1f,SRC_HeclaMiningCompany_casa-berardi-quebec-canada
PROD-b86f7d07-2023-3,2023,Canada,Ore,Crude ore,Mill feed,Production,t,1361450.0,1361450.0,"""The Casa Berardi mill processes 3,730tpd, with future maximum production of 4,400tpd.""",QC-MAIN-b86f7d07,,CMP-7e360a1f,SRC_HeclaMiningCompany_TR_Casa_Berardi_2024
PROD-91cf5448-2023-1,2023,Canada,Uranium,Usable ore,Contained metal in concentrate,Production,mlbs,15.1,6849.2392,"On a 100% ownership basis, Assumed contained metal in concentrate as it is given in U3O8",SK-MAIN-91cf5448,,CMP-cadb529a,SRC_CamecoCorporation_AR_2023
PROD-91cf5448-2023-2,2023,Canada,Uranium,Crude ore,Ore processed,Production,mlbs,96.40129496944846,43726.85618778206,"Calculated based on a 15,87% ore grade and 98,7% recovery rate",SK-MAIN-91cf5448,,CMP-cadb529a,SRC_CamecoCorporation_cigar-lake
PROD-GRP-7a9ba115-2024-1,2024,Canada,Steel,Refined metal produced,"Long/wire rod, bars, slabs",Production,mt,1.9,1900000.0,Mini-mill,,GRP-7a9ba115,CMP-3775c12e,SRC_ArcelorMittal_Factbook_2024
PROD-599152a0-2023-1,2023,Canada,Copper,Usable ore,Concentrate,Production,t,82685.0,82685.0,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-599152a0-2023-2,2023,Canada,Copper,Usable ore,Contained metal in concentrate,Production,t,19050.0,19050.0,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-599152a0-2023-3,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,8848.0,0.27520376799999996,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-599152a0-2023-4,2023,Canada,Ore,Crude ore,Ore milled,Production,t,6862152.0,6862152.0,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-599152a0-2023-5,2023,Canada,Ore,Total extraction,Ore mined,Production,t,6975389.0,6975389.0,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-599152a0-2023-6,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,oz,218282.0,6.789334187,"""As Copper Mountain was acquired on June 20, 2023, the results for the year ended December 31, 2023 represents the period from the acquisition date, June 20, 2023, through to the end of the fourth quarter of 2023""",BC-MAIN-599152a0,,CMP-12afc634,SRC_HudbayMineralsInc_MDA25
PROD-eac5a52b-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Capacity,Capacity,t,287000.0,,,QC-MAIN-eac5a52b,,CMP-140e111b,SRC_AlcoaCorporation_the-industry
PROD-aeafbb59-2023-1,2023,Canada,Gold,Crude ore,Ore processed,Production,t,25434853.5024164,25434853.5024164,,ON-MAIN-aeafbb59,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-aeafbb59-2023-2,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,677446.0,21.070941661,,ON-MAIN-aeafbb59,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-aeafbb59-2023-3,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,koz,79.0,2.4571765,,ON-MAIN-aeafbb59,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-0ec39ce0-2023-1,2023,Canada,Diamonds,Usable ore,Diamond recovered,Production,kct,3339.76203,0.667952406,,NT-MAIN-0ec39ce0,,CMP-7a096012,SRC_RioTinto_2024-4qor-xlsx
PROD-0ec39ce0-2023-2,2023,Canada,Diamonds,Crude ore,Ore processed,Production,kct,1687.71,0.337542,,NT-MAIN-0ec39ce0,,CMP-7a096012,SRC_RioTinto_2024-4qor-xlsx
PROD-GRP-2a663492-2023-1,2023,Canada,Iron,Total extraction,Ore mined,Capacity,mt,4.2,,,,GRP-2a663492,CMP-31bb0d19,SRC_TataSteelMineralsCanadaLimited_Mining-in-NL-Fall-2024
PROD-cb85213a-2023-1,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,87467.0,2.7205298344999997,Gold production',ON-MAIN-cb85213a,,CMP-3d2c4955,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-cb85213a-2023-2,2023,Canada,Gold,Crude ore,Ore milled,Production,t,222627.0,222627.0,,ON-MAIN-cb85213a,,CMP-3d2c4955,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-6c1d6ee6-2023-1,2023,Canada,Diamonds,Usable ore,Carats recovered,Production,mcts,5.1,1.02,,NT-MAIN-6c1d6ee6,,CMP-caa580a0,SRC_BurgundyDiamondMines_Quarterly-Activities-Report-for-the-Period-ended-September-30th-2027
PROD-6c1d6ee6-2023-2,2023,Canada,Diamonds,Crude ore,Ore processed,Production,mdmt,4.2,4200000.0,,NT-MAIN-6c1d6ee6,,CMP-caa580a0,SRC_BurgundyDiamondMines_Quarterly-Activities-Report-for-the-Period-ended-September-30th-2026
PROD-6c1d6ee6-2023-3,2023,Canada,Diamonds,Total extraction,Ore mined,Production,mwmt,4.6,4600000.0,,NT-MAIN-6c1d6ee6,,CMP-caa580a0,SRC_BurgundyDiamondMines_Quarterly-Activities-Report-for-the-Period-ended-September-30th-2025
PROD-6dc537e6-2023-1,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,koz,232.0,7.216012,,QC-MAIN-6dc537e6,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-6dc537e6-2023-2,2023,Canada,Gold,Total extraction,Ore mined,Production,kt,1656.0,1656000.0,,QC-MAIN-6dc537e6,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-6dc537e6-2023-3,2023,Canada,Gold,Crude ore,Ore processed,Production,kt,1661.0,1661000.0,,QC-MAIN-6dc537e6,,CMP-4a434d72,SRC_NewmontCorporation_Operating_statistics_2023
PROD-4724f4ba-2024-1,2024,Canada,Gold,Total extraction,Ore mined,Production,t,34017.0,34017.0,,BC-MAIN-4724f4ba,,CMP-d726df1c,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-2,2024,Canada,Gold,Crude ore,Ore delivered,Production,t,33245.0,33245.0,,BC-MAIN-4724f4ba,,CMP-d726df1c,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-4724f4ba-2024-3,2024,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,3916.0,0.121801306,Gold ounces sold',BC-MAIN-4724f4ba,,CMP-d726df1c,SRC_GoldMountainMiningCorp_gold-mountain-reports-its-interim-q4-2025-financial-and-operating-results-1001121?utm_source=chatgpt
PROD-26b9aaf3-2021-1,2021,Canada,Steel,Intermediate metal produced,EAF production,Production,kt,828.0,828000.0,,SK-MAIN-26b9aaf3,,CMP-28720916,SRC_EVRAZNorthAmericaInc_Evraz_Regina_Steel_plant
PROD-26b9aaf3-2021-2,2021,Canada,Steel,Intermediate metal produced,Nominal crude steel capacity,Capacity,ttpa,1200.0,,,SK-MAIN-26b9aaf3,,CMP-28720916,SRC_EVRAZNorthAmericaInc_Evraz_Regina_Steel_plant
PROD-33c09b8b-2023-1,2023,Canada,Iron,Total extraction,Iron ore,Production,kt,5901.0,5901000.0,Given in ttpa (total ton per annum),QC-MAIN-33c09b8b,GRP-1402249f,CMP-3775c12e,SRC_ArcelorMittal_ArcelorMittal_Fire_Lake_Mine
PROD-4e0734b5-2023-1,2023,Canada,Gold,Total extraction,Ore mined,Production,t,96.0,96.0,,ON-MAIN-4e0734b5,,CMP-3ff42329,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-2,2023,Canada,Gold,Crude ore,Ore processed,Production,t,120.0,120.0,,ON-MAIN-4e0734b5,,CMP-3ff42329,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-3,2023,Canada,GEOs,Intermediate metal produced,Intermediate metal,Production,oz,10.2,0.0003172557,,ON-MAIN-4e0734b5,,CMP-3ff42329,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-4,2023,Canada,Gold,Usable ore,Intermediate metal,Production,oz,10.2,0.0003172557,,ON-MAIN-4e0734b5,,CMP-3ff42329,SRC_McEwenMiningInc_SEC_2024
PROD-4e0734b5-2023-5,2023,Canada,Silver,Intermediate metal produced,Intermediate metal,Production,oz,1.4,4.35449e-05,,ON-MAIN-4e0734b5,,CMP-3ff42329,SRC_McEwenMiningInc_SEC_2024
PROD-206041d1-2024-1,2024,Canada,Ore,Total extraction,Ore mined,Production,t,553033.0,553033.0,,ON-MAIN-206041d1,GRP-de097f20,CMP-d5f1c66b,SRC_Glencore_at-a-glance
PROD-6b4800fe-2023-1,2023,Canada,Ore,Total extraction,Ore mined,Production,mt,88.1,88100000.0,,BC-MAIN-6b4800fe,,CMP-e35f138c,SRC_TasekoMinesLimited_taseko-reports-strong-fourth-quarter-financial-performance-and-190-million-of-adjusted-ebitda-for-2023
PROD-6b4800fe-2023-2,2023,Canada,Ore,Crude ore,Ore milled,Production,mt,30.0,30000000.0,,BC-MAIN-6b4800fe,,CMP-e35f138c,SRC_TasekoMinesLimited_taseko-reports-strong-fourth-quarter-financial-performance-and-190-million-of-adjusted-ebitda-for-2023
PROD-6b4800fe-2023-3,2023,Canada,Copper,Usable ore,Contained metal in concentrate,Production,mlbs,122.6,55610.379199999996,Given in Mlbs Cu so assumed metal in concentrate,BC-MAIN-6b4800fe,,CMP-e35f138c,SRC_TasekoMinesLimited_taseko-reports-strong-fourth-quarter-financial-performance-and-190-million-of-adjusted-ebitda-for-2023
PROD-6b4800fe-2023-4,2023,Canada,Molybdenum,Usable ore,Contained metal in concentrate,Production,klbs,1202.0,545.217584,Given in klbs Mo so assumed metal in concentrate,BC-MAIN-6b4800fe,,CMP-e35f138c,SRC_TasekoMinesLimited_taseko-reports-strong-fourth-quarter-financial-performance-and-190-million-of-adjusted-ebitda-for-2023
PROD-c0660aec-2023-1,2023,Canada,Ore,Crude ore,Ore processed,Production,t,2886927.3287239997,2886927.3287239997,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-c0660aec-2023-2,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,140982.567105,4.385051275950367,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-c0660aec-2023-3,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,koz,2.0,0.062207,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-c0660aec-2023-4,2023,Canada,Zinc,Usable ore,Concentrate,Production,t,39.036758,39.036758,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data
PROD-01c1e81f-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Capacity,t,233000.0,,,QC-MAIN-01c1e81f,GRP-677b5973,CMP-7a096012,SRC_RioTinto_the-industry
PROD-01c1e81f-2023-2,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Production,kt,229.0,229000.0,,QC-MAIN-01c1e81f,GRP-677b5973,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
PROD-6e9be24e-2023-1,2023,Canada,Gold,Crude ore,Ore processed,Production,t,1266009.0,1266009.0,Not sure of the unit,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data
PROD-6e9be24e-2023-2,2023,Canada,Gold,Usable ore,Contained metal in concentrate ,Production,oz,141045.0,4.3869931575,,ON-MAIN-6e9be24e,,CMP-79bcdb91,SRC_BarrickGoldCorporation_Barrick_2023_Performance-Data
PROD-bf503b6b-2024-1,2024,Canada,Copper,Usable ore,Contained metal in concentrate,Production,kt,102.4,102400.0,,BC-MAIN-bf503b6b,,CMP-06e20c6e,SRC_TeckResourcesLimited_2024_Annual_report
PROD-bf503b6b-2024-2,2024,Canada,Molybdenum,Usable ore,Contained metal in concentrate,Production,kt,0.9,900.0,,BC-MAIN-bf503b6b,,CMP-06e20c6e,SRC_TeckResourcesLimited_2024_Annual_report
PROD-bf503b6b-2024-3,2024,Canada,Ore,Crude ore,Ore processed,Production,kt,17408.0,17408000.0,"Assumed 0,34% ore grade and 85% recovery rate, taking copper as the reference",BC-MAIN-bf503b6b,,CMP-06e20c6e,SRC_TeckResourcesLimited_summary
PROD-687b8c8d-2023-1,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,131400.0,4.0869998999999995,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023
PROD-687b8c8d-2023-2,2023,Canada,Gold,Total extraction,Ore mined,Production,t,437541.0,437541.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023
PROD-687b8c8d-2023-3,2023,Canada,Gold,Crude ore,Ore processed,Production,t,439008.0,439008.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023
PROD-fc6f1a44-2023-1,2023,Canada,Steel,Intermediate metal produced,Nominal crude steel capacity,Capacity,ttpa,650.0,,,ON-MAIN-fc6f1a44,,CMP-a27e87a3,"SRC_HeicoCompanies,LLC_Ivaco_Rolling_Mills_steel_plant"
PROD-44857446-2023-1,2023,Canada,Lead,Usable ore,Contained metal in concentrate,Production,t,1225.0,1225.0,Ambigous production type,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-44857446-2023-2,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,oz,1502577.0,46.7354037195,Ambigous production type,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-44857446-2023-3,2023,Canada,Zinc,Usable ore,Contained metal in concentrate,Production,t,1339.0,1339.0,Ambigous production type,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_hecla-keno-hill-yukon-territory-canada
PROD-44857446-2024-1,2024,Canada,Ore,Crude ore,Mill feed,Production,t,127307.0,127307.0,,YT-MAIN-44857446,,CMP-7e360a1f,SRC_HeclaMiningCompany_TR_Keno_Hill_2024
PROD-GRP-21eee27d-2023-1,2023,Canada,Uranium,Usable ore,Contained metal in concentrate,Production,mlbs,13.5,6123.492,"On a 100% ownership basis, Assumed contained metal in concentrate as it is given in U3O8",,GRP-21eee27d,CMP-cadb529a,SRC_CamecoCorporation_AR_2023
PROD-GRP-21eee27d-2023-2,2023,Canada,Uranium,Crude ore,Ore processed,Production,mlbs,216.95460024106066,98408.87103254319,"Calculated based on a 6,55% ore grade and 95% recovery rate",,GRP-21eee27d,CMP-cadb529a,SRC_CamecoCorporation_mcarthur-river-key-lake
PROD-f8313ebd-2023-1,2023,Canada,Zinc,Usable ore,Contained metal in concentrate,Production,kt,38.6,38600.0,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-f8313ebd-2023-2,2023,Canada,Copper,Usable ore,Contained metal in concentrate,Production,kt,22.6,22600.0,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-f8313ebd-2023-3,2023,Canada,Silver,Usable ore,Contained metal in concentrate,Production,koz,1378.0,42.860623,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,SRC_Glencore_GLEN_2024_FY_ProductionReport
PROD-f8313ebd-2023-4,2023,Canada,Ore,Crude ore,Ore processed,Production,kt,1885.6904463913227,1885690.4463913227,"Calculated based on a 1,41% ore grade and 85% recovery rate for copper, which has the highest ore processed estimate",ON-MAIN-f8313ebd,,CMP-d5f1c66b,SRC_Glencore_nan
PROD-9de9bb0d-2023-1,2023,Canada,Gold,Usable ore,Contained metal in concentrate,Production,oz,35537.0,1.1053250795,Gold production',QC-MAIN-9de9bb0d,,CMP-3d2c4955,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-9de9bb0d-2023-2,2023,Canada,Gold,Crude ore,Ore milled,Production,t,191148.0,191148.0,,QC-MAIN-9de9bb0d,,CMP-3d2c4955,SRC_WesdomeGoldMinesLtd_2024-MDA-FINAL
PROD-eb47f7c7-2023-1,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Capacity,t,432000.0,,,BC-MAIN-eb47f7c7,,CMP-7a096012,SRC_RioTinto_the-industry
PROD-eb47f7c7-2023-2,2023,Canada,Aluminum,Intermediate metal produced,Smelter production,Production,kt,377.272078,377272.07800000004,,BC-MAIN-eb47f7c7,,CMP-7a096012,SRC_RioTinto_rt-fact-book-addendum
